,rownum,adult,budget,genres,imdb_id,production_companies,release_date,revenue,runtime,DirectorHistoryGross,ActorHistoryAverage_Gross,cast,crew,id
10,16,0,16500000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0114388,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Mirage Enterprises', 'id': 932}]",1995-12-13,135000000.0,136.0,1.0,25786253015.0,"['/w8wjPbS24vPErNeYhAvtbyAUBMd.jpg', '/cWTBHN8kLf6yapxiaQD9C6N1uMw.jpg', '/r3rSJLJwKmsJyPA3gojzuMthJ4C.jpg', '/4mxZKgdem0sQ8hJd0Y7TREwq7TJ.jpg', '/7tADZs4ILE93oJ5pAh6mKQFEq2m.jpg', '/osr7TepyQdENiyy4iYi8zfWzIx.jpg', '/A4u37pRp9MakKBhiIblXSCJEk33.jpg', '/3qCmEHtq5fBW8dbzsYDSy16Zqb0.jpg', '/mKlkh0AuYPD5HjmnlrW0uPm5QvJ.jpg', '/y6NTr4kw3mNQnPmvhs4XMiFT8v5.jpg', '/7fpNxQYZ85oRdnKWxPzQfURFkFT.jpg', '/eS2oKgYBTwgko5cYSvKLIARTZJO.jpg', '/vfpIPsC27D1ONVres7j3DgWYzdN.jpg', '/doDUez5AkN0bfqmZWB0bKO9mcJe.jpg', None, '/dwzoE4S0dFJRoxTcvvfjOuSp4Sx.jpg', '/2YwiyGY1w1W4OQbnjGUf1yBvRbk.jpg']",/uTX0uIBLl3JIQunuAMDRHLorffh.jpg,4584
11,17,0,4000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",tt0113101,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'A Band Apart', 'id': 59}]",1995-12-09,4300000.0,98.0,228589769.0,76899124714.0,"['/r4jtlboNqWPz2dOHafrPJE4Yd94.jpg', '/85197jARsr06xQ84NhP9YoBL3sR.jpg', '/uYa9mUAh3YeFlACaY0rI0Oz7pRf.jpg', '/oWBpuX3Bxcp6pyP4KNKws0JibDD.jpg', '/w8qBpRcv04D5eSnnmvRL7PXyW36.jpg', '/2B7RySy2WMVJKKEFN2XA3IFb8w0.jpg', '/9ci4NBvHXJktxjALdJsrtasqgtV.jpg', '/1h6J7f0AZBGtn1kmfoipQVFZBaQ.jpg', '/m6poxt6GFglku6yregZH7NxElET.jpg', '/fD4N460T7Yw8VTDG4YgoMSdMqhU.jpg', '/pIJ4Enx6kIC9srLkDfGpEzfNlDZ.jpg', '/5EzlP8qdCYQrhqEYB2MTmY74KFB.jpg', '/oiVKhuD2s4kNVnnAYUICtCjdzoC.jpg', '/pmKMhehztGEv2i7PPY20nP68j0f.jpg', '/ujBzP61tYlwqWpB3oOxknl1XuEg.jpg', None, '/iX6zGWXFWLdUnxaVebXGzXXwgft.jpg', '/psg895Ye46vGenRdX0EXvGOm92p.jpg', '/2v8spXfKtaMbFZ25FrVsV0SAPwW.jpg', '/u5mg73xKVqm8oT93HoMmsgQHyoK.jpg', '/hQ5YETklKKI8FwTZoDREDYJ0K4I.jpg', None, None, '/l9BsvMMq9db1eSbnTGia0ymp1mv.jpg']",/9ci4NBvHXJktxjALdJsrtasqgtV.jpg,5
12,18,0,30000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",tt0112281,"[{'name': 'O Entertainment', 'id': 5682}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Morgan Creek Productions', 'id': 10210}]",1995-11-10,212385533.0,90.0,1.0,121294775991.0,"['/5tVf0ow8MX4OwjmVoSa5v7qUDka.jpg', '/v217qBNPrwNBvcu9F3BVBPE0AwM.jpg', '/pOABmGHa7h1CQ1oG4Q6PyuCbwqL.jpg', '/zSxucY5ua1EnrVoKJD97BuqJGvw.jpg', '/b3NfI0IzPYI40eIEtO9O0XQiR8j.jpg', '/5Yo3KGum1txRLmt6JZwQ5TYSIsg.jpg', '/q0f7F4jYfZ5XvcaeBxtbQlfltLX.jpg', '/lnFcwjgNDNRzQ8yC1HPDIBRBwBh.jpg', None, '/rJrBTHb3LHFrFo0uydYVhRxKl8c.jpg', None, None, '/pwJJBmO9MG3OxVX9efGrB6BTFyw.jpg', None, None]",/qUkJ4GbyAdloVjVxCUlxLT23wIe.jpg,9273
13,19,0,60000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0113845,"[{'name': 'Columbia Pictures', 'id': 5}]",1995-11-21,35431113.0,103.0,1.0,26508861160.0,"['/hQ6EBa6vgu7HoZpzms8Y10VL5Iw.jpg', '/1ecdooAHICUhCZKKEKlFtccEmTU.jpg', '/mxBDIyt8u4q5eJcQkGipNYTtlvz.jpg', '/fA9Zg9OprSMxjy54KuH1WDiCMvq.jpg', '/ytZY7YofdiAZyiyr4NyiB77lwwQ.jpg', '/cesXbWZaKHeOhsSdfbF9mB9750w.jpg', None, '/oUECAyIm2D0PZ22K27MArXarwWI.jpg', '/hvQKy8ZdeWWVBgLbeczkm0kyAgU.jpg', '/4SlzY9TtgQKDVu2GIYu3M73MxeP.jpg', '/wBk8AhIceVDdnH6CnBaapz8A7aa.jpg', '/dcZWC2iGjHasKwdYSwpHcWFQX5a.jpg', '/e02cb7gv1N68BRe6ohr58SKPeXg.jpg', '/pa0Svikgm2bQI3u6C0r7vg7yRSY.jpg', '/p1V6C3xcZ9R0U6uEfu3eDwEfKhF.jpg']",,11517
14,20,0,30250000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt0113161,"[{'name': 'Jersey Films', 'id': 216}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",1995-10-20,115101622.0,105.0,202648696.0,28164902801.0,"['/ns8uZHEHzV18ifqA9secv8c2Ard.jpg', '/qEKcmwc1XstymEniGuCs3KIsGfP.jpg', '/aaPzuXRHdyxamPMXqu70okPaqvB.jpg', '/zKuyzmKzPLG7RJo7lbbHjx6CCZc.jpg', '/o649nAtUimSZxEV6xa5JbMSgsED.jpg', '/uhjdTemc2kYbQj47bVqRb7OdVjH.jpg', '/19r3knxqTAPUgfItOPXg3ouOcpI.jpg', '/yNhP4IZCMN10duIYKdHUFt8mJCU.jpg', None, '/rrI6LgFb1la4PCIYuTB7pjIGgut.jpg', '/gTIclBDE9q6TFmOx7JIn32zTaVk.jpg', '/x0mn76606kpJtzzl0B2nfJlZXkE.jpg', '/IP7LaQDCFgoM6rKp8lGG2GUXNU.jpg', '/nFTCMgev1PrIwyn9EpZNDSgeyyN.jpg', '/9gzrHfKwWcwVYikfWhqsOWitpnZ.jpg', '/krBGyBelQSG7FOFS7WpKDQSA0eQ.jpg']",/m8vIfbXI44Fd8VK7HSJRisYQjQc.jpg,8012
15,22,0,50000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt0112401,"[{'name': 'Silver Pictures', 'id': 1885}, {'name': 'Canal+', 'id': 5358}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Dino De Laurentiis Company', 'id': 10308}, {'name': 'Donner/Shuler-Donner Productions', 'id': 23397}, {'name': 'Evansgideon/Lazar', 'id': 25061}]",1995-10-06,30303072.0,132.0,326383504.0,141987821740.0,"['/gnmwOa46C2TP35N7ARSzboTdx2u.jpg', '/85197jARsr06xQ84NhP9YoBL3sR.jpg', '/v2FcWGiiuvl6P7NV0966jNL09uh.jpg', '/h612YfWBEymtZw13UQ6JVe0rXEs.jpg', '/f7SZHWqYqAndyA7BAcVBonkP3jQ.jpg', '/ROLtxokJ0mFtPxpVQwosqDQysi.jpg', '/uxrGUfhLtqZXhy35r4RsHpZNz6Z.jpg', '/mASm3pG5IzLMQlORD8v7vb8oEly.jpg', '/pDcgW400PJ4qU9mw4LaY1hYKqKt.jpg', None, None, '/aMpEuoFVA5xd3Pbqs97SkFpJjhe.jpg', None, None, None, None, '/fydhgCsZadkVVx8jYBITN8WpEEl.jpg']",/2G0gyLVJzLmRl4W3sFyaVfxppJJ.jpg,9691
16,24,0,3600000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0113627,"[{'name': 'United Artists', 'id': 60}, {'name': 'Intial Productions', 'id': 15547}]",1995-10-27,49800000.0,112.0,1.0,47833379387.0,"['/ti2h1OS1n1VwoJHWFaJD8dMZuEE.jpg', '/44AaIXkbZFkdhSW1kRdzCbfYk6c.jpg', '/hDb4UlbeTvvVK53Cmh7W0Ijo41h.jpg', '/3FXeKupG6T32AXZ4mAh9XqIGfiu.jpg', '/ujINzDjLNtELBSUkRHQgExzP4Fb.jpg', None, '/nZJypfLAXUg8Nn1GpBgbYVdqO4Y.jpg', None, '/fD4N460T7Yw8VTDG4YgoMSdMqhU.jpg', '/hv1BySh6NFhR9dz1xtqdKn3gGCF.jpg', '/j4a4IatJajnayfBBpUVm1q0jWrr.jpg', '/unMMIT60eoBM2sN2nyR7EZ2BvvD.jpg', '/yx1HYEalFsiNVc2imDDfhIZthkn.jpg', '/ZaFsIbsB9Tt9ReoB7vLPNzBeaX.jpg']",/nIaxYZkNX6j70VQyHwzed1QxOXD.jpg,451
17,26,0,12000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",tt0114011,"[{'name': 'New Line Cinema', 'id': 12}]",1995-10-20,27400000.0,100.0,1.0,26849241909.0,"['/dzB58d6fNrTEi7nBAU1tySJc2at.jpg', '/76ZWoNK1Fr6gmJUH1zhEBMsT9DT.jpg', '/jxtp9prkQgFmj0ZRvi1kcnnqaWb.jpg', '/cb2IeaETE0oVV5JZc79Vi0dS6m2.jpg', '/zg7FTMjtdWmyg8b4o5DXEZNC5uv.jpg', '/eLNoOYnxvhpV0BMSkNNnyyo5In7.jpg', '/ijkawzik8lV28jVwPHEkOvDc8N.jpg', '/jsIeIIzvirqMMCua4fA0ziRsRIs.jpg', None, '/jur7ijuplTyNWItmXuFhCcUffd6.jpg', '/8ByYhjEHavhZiQYriHVXsWUfu8c.jpg', '/jwZs05qdp8kh6IwfECxDyRrteK8.jpg', '/3vIdbP73nKnKpMAcgGWoALPF2JO.jpg', '/7spiVQwmr8siw5QCcvvdRG3c7Lf.jpg', '/vQlk518qlef94XXJqtrkIqS3izo.jpg', '/n8VOWXp94nhIEo5nS9o6bOpUHiN.jpg']",/8F13UPsRnXWTDcp8iA3ZXMtfJa3.jpg,9263
18,31,0,29500000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",tt0114746,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Atlas Entertainment', 'id': 507}, {'name': 'Classico', 'id': 17031}]",1995-12-29,168840000.0,129.0,41895491.0,29774168722.0,"['/2B7RySy2WMVJKKEFN2XA3IFb8w0.jpg', '/jqd70MNVUs3nTbxn3B3G6UNV4Oc.jpg', '/ejYIW1enUcGJ9GS3Bs34mtONwWS.jpg', '/fauMGxa6dc86nHNenQ8X6DlE6YV.jpg', '/5PuSGfBw3Hsdo5jkhZ59NDFCZUm.jpg', '/zYDXb5F4IyzuODWSuGa2mLU8HMz.jpg', '/1hfi3gAMouvfXzrnrbJLHqYHHVP.jpg', '/rPgGtrcKQsV9wlDW91kgjGm39K5.jpg', '/6cBXtAhaqQfT14WLIgGXqmEQ12j.jpg', '/qUxRtuQxWcuaUitnKoTyKgeIitu.jpg', '/db1ycVZMiz0WHKiYeClkvUI9LPH.jpg', '/4K8SwWpmwGX1EwJcYX2IJoMbWHZ.jpg', '/tl51oqEpUoa9S5JGbklg9aXd99Q.jpg', '/2onk2YDUlJIQdJKhfRRNyuNjzu7.jpg', '/bAXgeUCXTdftaZDJa3Skfy7kMfz.jpg', '/kWzrgpzIJMRqN55hHBZrL1w3aoD.jpg', '/5n2SHZjlBAutGvtei4EczZRbj6T.jpg', '/cifydN0a55kbhHeCnEA90Q3zaYu.jpg', '/8oBlL9Ao2MIeSvKXi37DMliBTD3.jpg', '/lYwrz91yKY0uCRa6Fjcvab2QG6r.jpg', '/9qUefRsvEzitR2j8CwtXYbddayE.jpg', '/w2gXQkVTNkdxctxz0cqZa2Apzvf.jpg', '/cNwjgzfRTVTWm5Fe4zhXoYQXu4p.jpg', '/s4HdUTkgvFrY6LjNSjG2BxFyflD.jpg', '/lrRtZaz1eqaSfAAYRpsF9Qmp7A8.jpg', '/r4V8H2qg1J0tgeoxToxj19nFVM.jpg', '/fTjQfqqYRx2LvE6CmAVNOpNPkKa.jpg', '/43gkvtXb4x7eMlo31pDAVmHg8q8.jpg', '/47cC6rWbfh8Vtr51N0gyjlzNBeL.jpg', '/1eMcIjb8YEKlRFuOK9Eors23RAC.jpg', None, '/oFVQwgEKed7Hf91LXV3Y4ezKUCB.jpg', '/aGfH2Fz2avSA3vD7fca8Y9quwle.jpg', '/50cJ8i2n3ILa2cGw0jnJ1qdUwEE.jpg', '/z1gUbvnhxoAO4mWi1CUTol7lDy0.jpg', '/w7KozG6yzeKgNux9fwvWyRRPt4i.jpg', '/5ReBqOX5qGkkV8V435CBt4gREvM.jpg', '/5xSAisU5Y1O7jhr5uXnDI9yUFQd.jpg', '/mn4XzsIl6EhIcJnbQFMblJOQWy0.jpg', '/4jDyI8L28ldmzc6RXZuucB8b95Y.jpg', '/y8HD6TcZllYESxeUQzlSiRvGeRN.jpg', '/oDoCplEfecxlops7jLZKS3mIzDE.jpg', '/74GMoWNFK1jU7eO8Fb2lV2U85y9.jpg', '/4cQYcaZbDxvBKoUcsdIHaJKwMvc.jpg', '/xOpOT5LYXKFZdVf1DPsCisMJgL0.jpg', '/vzBdarDNPiDf6e6RX7Dwjc0ySqC.jpg', '/xFyV4ba97l50tzVh2e7GudksUsb.jpg', '/8rEUKSwc13SABZo4OVJXRkpyeMz.jpg', '/qazfVz0GJAZpaR4uUi7gcCaVGlS.jpg', '/kuiCzoNTNrQ2CbwXllMo0EO1K38.jpg', '/1bnlVHNeCtANWOLvl4r8IAspU6x.jpg', '/lkpGdsfIof6XFR6HA19eZpbs2p4.jpg', '/hlQkBw7xaF7XoNoG1wWjyYUQ7fQ.jpg', '/mHCyTMF0qZ7UA3mDwZeZM40i4Ov.jpg', '/ayEqvyjriyFPtyp8Y4MYzzCAWrZ.jpg', '/rYbpxbrfzrCIscaz2DjIYZnvhjG.jpg', '/hjXWOwA5tp1Yn9RgLIYq1GAuzTM.jpg', '/fSwEL5PsQMfxezcji0bMk0QHKeB.jpg', '/hg0NflVG4GrL2HXaWxQp0Lly5JB.jpg', '/1NfOSy4mTAiDBCsa6NQzTsJxQ5C.jpg', '/vEDuGJT9LV7ifsJVOqjhNPljDcJ.jpg', '/1Zdwf4pFzJl3uED3qPHuL02PE6i.jpg', '/9fJjpfLnlrjnfyaYsJysB8IHgz2.jpg', '/7pfz38FFFCBKUY1piONvsCOEXve.jpg', '/eu7HT1uoNiod93sd0XcY6r7Luz3.jpg']",/cFno5isSPvfPEkSdVoEzOs0pJCh.jpg,63
19,33,0,30000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0112431,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Kennedy Miller Productions', 'id': 2537}]",1995-07-18,254134910.0,89.0,1.0,176297276105.0,"[None, '/7Fijg5sZ7gKbooq6tId3MUS5sDY.jpg', '/28JtvJrUIcHM4s8HV84ncxPD7Uv.jpg', '/di4A3qhYBIVdlH9DKjqbWfo3FWw.jpg', '/6VKACA883vyve6uuviO4I6QpluL.jpg', '/f9HU6zS2K2DCRt2WoJBK61ElqPJ.jpg', '/3rfnBDgLRc7CjoIw9bGRBlDXxMf.jpg', None, None, None, None, '/m0Q5VCyjcXXN5w6MHulOMD1r6ZK.jpg', '/s67hNKy38DxN8l9GTKOc3oDwQpP.jpg', None, '/4OalonKRAdZhXreaDWig3bZkELo.jpg', None, '/oZAEsTXPp1Vzkkdop1dm8KvnKeU.jpg', None]",/srA6cz8Lis3GutJm66IIYyefQCu.jpg,9598
20,35,0,11000000.0,"[{'id': 18, 'name': 'Drama'}]",tt0112818,"[{'name': 'Havoc', 'id': 406}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Working Title Films', 'id': 10163}]",1995-12-29,39363635.0,122.0,1.0,432105206621.0,"['/giqZPokZi2nKLtYw8hrMVf8Vita.jpg', '/f2uy1zq0qmtLBpsr6N9uQ8FktOr.jpg', '/9xpt96AOur6MmLIEaYhRiCQLIOE.jpg', '/k4WDNgYHOUgRaPQIsZUPUxl1lO6.jpg', '/r8GBqFBjypLUP9VVqDqfZ7wYbSs.jpg', '/s1PvoXw5lfVCeqpBpjOwKnc51LJ.jpg', '/hYZx3vQ1KICO3Db5Cm89yT3pxZo.jpg', '/uAPQD3zXThKHXaYELx3ePSzeWwM.jpg', '/sq4LeTqg7q23RevHzM5bONXQ00h.jpg', '/4YmmVgOGKsDsGGLunCHmigj2TbV.jpg', '/kAyKg3rYGgIhB5KRaIWALuf78W3.jpg', None, '/dGoUlDEJumPY0CFlT7eM6KVdLUu.jpg', '/9AZXigh8rQP7KnTIuLrvqGztl74.jpg', None, None, '/cVw0dH0MKSu6ckFuqkbQK4rNcRI.jpg', '/3z2Rte6xznb5Bth6mar42waHc59.jpg', '/xBVifBW0riMSbedEQ27hObjPqVw.jpg', None, '/4807TEgioemmb1pudrKhnjIFB2J.jpg', None, '/93ASTZzX5o4tg17abZwYiCJONCd.jpg', '/hN9j12rDl270z3p7JA6tFN6jmVG.jpg', None, '/aQCpBb5FZ6HLy5PKvqMmvCpsrbS.jpg', None, None, None, '/eS2vUWVUr7hipVHEJUXeBKDEOy.jpg', None, None, '/u6wZ7cM2nZVYil3XvLkHVuFw7ON.jpg', None, None, '/wKAaHygc4o4Mr2HwBxPELm1ysqg.jpg', None, '/gTD4oCMELMEXZ7wzoPqL01iNRGH.jpg', '/21bOtLIVVbZAbP9slU14F3NEfs3.jpg', None, None, None]",/7pirFsBQe93TSfzu404Hgcj1YWj.jpg,687
21,43,0,18000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",tt0113855,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Threshold Entertainment', 'id': 4174}]",1995-08-18,122195920.0,101.0,1.0,45557798196.0,"['/sIl2F9LDTjfnAVBxEG5CTtZGuJU.jpg', '/g3l02KaSOv0sDVRijyEO78PXfqy.jpg', '/thzvdpk4TV5hvmKxGrCKGZPrRkw.jpg', '/6KLAW9vcrI1FLLLrTAm0obL4qxc.jpg', '/l5bUegMA9PHoeRgBkio2bE9R7Vj.jpg', '/3VWf8501ubov43OfPJEGMZH8LJ5.jpg', '/5qctMNVCJeJ8RO6W03GGDeRNxJG.jpg', '/ey5boDHeL9qqhQvcOdcf3tOiRlI.jpg', None, '/tHpVz33IXT1gOHpp6I4kvnPUkse.jpg', None]",/AeYYSi30WCkowdk04Awa0kr1E4S.jpg,9312
22,44,0,20000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",tt0114681,"[{'name': 'The Rank Organisation', 'id': 364}, {'name': 'Columbia Pictures Corporation', 'id': 441}]",1995-05-20,21284514.0,106.0,1.0,22157999821.0,"['/1ammEgq5D6qw5mM4WkgUmnxQ7Uy.jpg', '/svj4JJmblkNUt9pSrchJEzx4VR3.jpg', '/fGXFFv7owELL4wCFn2OsFAgOiO3.jpg', '/kPNMpiZHsAzeQar4DiNsrekwHBU.jpg', '/w2O2SOXzwtJu9eytb3hGS7T8ftR.jpg', '/j4LkS9pycdpKECqZ4bCTqMtZrHA.jpg', '/5E4SUVfLMUKNCiP0dMhyOv3XHVZ.jpg', '/oW9aeZwkz1S1IMjQGtd9mnvlEax.jpg', '/nFHIlkIuile5RmtSqbyCB4w8SpH.jpg', '/zDPAOOjHYKqePDIVSnRhBt4px24.jpg', '/oPcA8Ju1rBGlDCRqbyVD7S5vakY.jpg', '/A3ZpoAui1ure4Nx2b83wUMI8lvv.jpg', None, '/yYZ9mTGtIU6spQ7MTrlLqxCg1h1.jpg']",/2WsDgxPivXtPHtsXK5QZ8U7zYEb.jpg,577
23,45,0,10000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0113347,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Amblin Entertainment', 'id': 56}]",1995-10-06,23574130.0,116.0,1.0,2439499800.0,"['/gUyEOZpZlGBUkUxCxyoLEc9WejR.jpg', '/4VMhut6tvXqXBmMGFRjXbbImAZW.jpg', '/zWzteRuoC5nbPXITuZfu1AAeZ8Q.jpg', '/4GpQvniLNMKF19qtHMb0tBBgNce.jpg', '/lVE40Hx4s2VI2nPxkNaF0hBjPw9.jpg', '/wdlFPg1qhGGzctwJ1KwrPxy3T6y.jpg', '/aCAjUOrV2WG3OaLUvQHVkyk8S2P.jpg', '/4ZqA0SJ8KKZ1HvVdZZJlrqjxlq1.jpg', '/hYZx3vQ1KICO3Db5Cm89yT3pxZo.jpg', '/fR9ZNjuM67noFAXtZP4Ov5FzRPV.jpg', '/rzGaoGikjMuLDruABKdLcQLtkZk.jpg', '/kHB3nmTs5e4QK6f2QoIMxlGPeJ0.jpg', '/dzUjIFu7AAbwwJfj6aFRPfvYgC3.jpg', '/8wPmJGGj4HEUfaYzYjoL1AzOSlf.jpg', '/2r5hEU7GupbbTlGKl4F5IfakIzO.jpg', '/msugySeTCyCmlRWtyB6sMixTQYY.jpg', '/6Lr3Yc53iifCPtJz1jTzjhVxa0j.jpg', '/f1dequGgX5CV6pAywaJqns0QNki.jpg', '/oPcA8Ju1rBGlDCRqbyVD7S5vakY.jpg', '/8UeJw5Nwfq6YUT6xGtyi184jmbd.jpg', '/5V0v5o7vIORgUXxbMCqy5aXLf5f.jpg', '/7qYin1jdiWuuFobjlacatyojqds.jpg', '/f4DU3lNCJqNVgwDZmHMlNV96rKV.jpg', '/iz61iPIgNUp0yk48bRNjEJ5GHO4.jpg', '/yyEYxsqbXF69RgwbhckzxRvHehQ.jpg', '/vhZ8AD36h09mBLuyIXboglRLgIu.jpg', '/y3FTJaalgfvC8oofDAe7t4kZnTW.jpg', '/pU5CiINTdUCFscg47WEUqdeVbMR.jpg', '/8j9G5OuDATi1Qief6xawo5TiAES.jpg', '/gG0PHm94ArObvF8LqbuoaWP2ye5.jpg', '/bJGMNfhDyzAVh1cy9Yoi6dGvlES.jpg', '/gEyDfBSIrkN21b3846KLWNxqhWm.jpg', '/aE4k0hiJN6VcBDN7ZasXZLV0a1N.jpg', '/8TTxzpuvvpw2tB8xZBCDslYupNU.jpg']",/3TrT5NkGglobl3EPH5OdHlXLGzU.jpg,11861
24,46,0,33000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0114369,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Juno Pix', 'id': 4286}, {'name': 'Cecchi Gori Pictures', 'id': 65394}]",1995-09-22,327311859.0,127.0,159773545.0,302565618311.0,"['/ejYIW1enUcGJ9GS3Bs34mtONwWS.jpg', '/oGJQhOpT8S1M56tvSsbEBePV5O1.jpg', '/uSidH77gLyon3Zpg6y1GxpKJMdZ.jpg', '/6AJL0ylRtJ9vcR57yEenhWHXHFt.jpg', '/cdowETe1PgXLjo72hDb7R7tyavf.jpg', '/r8GBqFBjypLUP9VVqDqfZ7wYbSs.jpg', '/3OyAx3Vrv1mQLOvl7YHaIaFwDuW.jpg', '/gHFxL7MIGvmcbg5hhTNrbjIttQN.jpg', '/cn1npisXBe9oGdEDjkjdeDk6NwC.jpg', '/riibKDljUzdSfIZygymhKx9yNPx.jpg', '/x6on7gR2Q8iQknmrmEL6hMZWZPJ.jpg', '/5hU3zmZft1ksZOgMCaTu5WaWstX.jpg', '/yuh8SzdEm1xlEAs2Kl86dojFqAm.jpg', '/i7PiUf2mN7zs3V78NPlF79nCOZ4.jpg', '/qbM7GWc86Lw5y6E6eCnokgVaHia.jpg', '/2XnpH5LOE7Ln0JMhFTT73QscLQh.jpg', '/bKvHyXRytdiQLZmNkV9AjdFnNvK.jpg', '/9QXMMpfb1iqmG6MoevtyKbhOWhO.jpg', '/xzIwjgSZA4ObAGxq69zlLJewKW9.jpg', '/7B7o49bFyrfoiUvEujqqXNW8avK.jpg', '/tPypY1vmiLEkoFuN0Q5pUU338ms.jpg', '/xW4bb2qsPYilO27ex4Xoy2Ik1Ai.jpg', '/gCWBzMwtKZ20YY2h7h3mLkdIlI0.jpg', '/kjyX1FvobjwfksNJUaxSJ5ZasvU.jpg', '/dQTvcWdLyB5RIWNQxk4DWn6ko59.jpg', '/2OZQEKP1CIjMooiGJCMa4FAdykm.jpg', '/cmxqIcfikG6rr5ag45ZkhYMP51Z.jpg', None, None, None, None, None, None, '/p0ocpENvbN7TXMkDUt5NVHMeN42.jpg', '/BdlHJDys3K6tMKGR8zIB3QMw4o.jpg', '/3M72n8hgvVesuFNyqT4MYhJ7pIc.jpg', '/oqB0hQo98TCzNUe1m2uNQSscsJL.jpg', None, None, None, '/7g5eTHXJ4F10CcUoNKhPRmRncqS.jpg', None, '/pI10KQrfCaUI87MJTgb5wlzsk4L.jpg', '/svkz78fByMnD4K5LbQx903ao5I0.jpg', None, None, '/h0l9hp8RWP8u8fRjN9CyC8NFN2U.jpg', '/ajXBoMz8xGgDDcn8xpRi8LmXKKa.jpg', None]",/dcBHejOsKvzVZVozWJAPzYthb8X.jpg,807
25,47,0,55000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",tt0114148,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Feature Animation', 'id': 10217}]",1995-06-14,346079773.0,81.0,1.0,26497690901.0,"['/eUX06X7ZpioIO7rHRsaAyNzL646.jpg', '/6VGgL0bBvPIJ9vDOyyGf5nK2zL4.jpg', '/zngM0eXq6RuYZmdocsAY2AMKUja.jpg', '/d6zZiJ7t3Ve41Ny0ow4PhCyqfMw.jpg', '/7cmcwlWqZ2iJycikffenrLZnWbg.jpg', '/2ocrTd8ChuUyJOzMuD4PsQw8eCB.jpg', '/lgdq078b2NZ8f9jeikfXJUhh86A.jpg', '/10GaB9pmTH21jJi1VxiZ3WiL1an.jpg', '/28JtvJrUIcHM4s8HV84ncxPD7Uv.jpg', '/7e1rVdJah2r0DaMpovrhbR2dHPS.jpg', '/9vWEEzpr2K8DR3uQqgK2QvAygty.jpg', '/b3gImArbw13mMKJIe9leFc9YYb7.jpg', '/iXasoYctdAQ9geELcF25WI7b5Jw.jpg', None, '/924xXlQnyah5S7IXy89UMdzXXsh.jpg', '/i9frXvIJsGtoFikBEFVqE7uN8Bq.jpg']",/qsyDsuuGriobSxemhn6PcPaSC5B.jpg,10530
