,adult,budget,genres,imdb_id,production_companies,release_date,revenue,runtime,DirectorHistoryGross,ActorHistoryAverage_Gross
17835,False,12500000.0,"[{'id': 18, 'name': 'Drama'}]",tt1124035,"[{'name': 'Appian Way', 'id': 562}, {'name': 'Crystal City Entertainment', 'id': 9018}, {'name': 'Cross Creek Pictures', 'id': 10246}, {'name': 'Exclusive Media Group', 'id': 11448}, {'name': 'Smokehouse Pictures', 'id': 22695}]",2011-09-24,75993061.0,101.0,1.0,1.0
17841,False,500000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt1788391,"[{'name': 'Rook Films', 'id': 16853}, {'name': 'Warp X', 'id': 17817}]",2011-09-02,171760.0,95.0,1.0,1.0
17842,False,66000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",tt1448755,"[{'name': 'Current Entertainment', 'id': 972}, {'name': 'Omnilab Media', 'id': 2729}, {'name': 'Ambience Entertainment', 'id': 3427}, {'name': 'International Traders', 'id': 6408}, {'name': 'Open Road Films', 'id': 10427}, {'name': 'Sighvatsson Films', 'id': 11369}, {'name': 'Palomar Pictures (II)', 'id': 11371}, {'name': 'Film Victoria', 'id': 11840}, {'name': 'Wales Creative IP Fund', 'id': 11841}]",2011-09-23,57777106.0,116.0,1.0,1.0
17847,False,17000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1242599,"[{'name': 'Coatwolf Productions', 'id': 7313}]",2011-04-16,101236.0,106.0,1.0,1.0
17848,False,8000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1306980,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Mandate Pictures', 'id': 771}]",2011-09-30,39187783.0,100.0,1.0,1.0
17857,False,15000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt1655442,"[{'name': 'France 3 Cinéma', 'id': 591}, {'name': 'La Petite Reine', 'id': 1992}, {'name': 'Studio 37', 'id': 2577}, {'name': 'uFilm', 'id': 8676}, {'name': 'Jouror Productions', 'id': 12391}, {'name': 'La Classe Américaine', 'id': 50630}, {'name': 'JD Prod', 'id': 71510}]",2011-05-15,133432856.0,100.0,1.0,1.0
17897,False,5000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt1675192,"[{'name': 'Hydraulx', 'id': 10936}, {'name': 'REI Capital', 'id': 21925}, {'name': 'Grove Hill Productions', 'id': 21926}, {'name': 'Strange Matter Films', 'id': 21927}]",2011-11-25,3099314.0,120.0,1.0,1.0
17901,False,5000000.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt1504319,"[{'name': 'Tigers Den Studios', 'id': 40700}]",2011-04-13,27046.0,121.0,1.0,1.0
17903,False,4000000.0,"[{'id': 18, 'name': 'Drama'}]",tt1613062,"[{'name': 'Mr. Tamborine Man', 'id': 23663}, {'name': 'Essential Pictures', 'id': 23664}]",2011-03-18,253899.0,105.0,1.0,1.0
17935,False,110000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",tt0433035,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': '21 Laps Entertainment', 'id': 2575}, {'name': 'Reliance Entertainment', 'id': 7294}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'ImageMovers', 'id': 11395}, {'name': 'Angry Films', 'id': 12087}, {'name': 'Revolution Sun Studios', 'id': 76043}, {'name': 'Kontsept Film Company', 'id': 76067}, {'name': 'Wardour Street Pictures', 'id': 76069}]",2011-09-28,299268508.0,127.0,1.0,1.0
17963,False,24000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",tt1068242,"[{'name': 'Dylan Sellers Productions', 'id': 8807}, {'name': 'Weston Pictures', 'id': 54131}, {'name': 'Zadan / Meron Productions', 'id': 70994}]",2011-10-06,63543328.0,113.0,1.0,1.0
17964,False,35000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0905372,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Strike Entertainment', 'id': 655}, {'name': 'Morgan Creek Productions', 'id': 10210}]",2011-10-12,28128670.0,103.0,1.0,1.0
17973,False,7000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1242460,"[{'name': 'BBC Films', 'id': 288}, {'name': 'Oscilloscope Laboratories', 'id': 4748}]",2011-09-28,6038942.0,112.0,1.0,1.0
17979,False,75000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt1509767,"[{'name': 'Impact Pictures', 'id': 248}, {'name': 'Studio Babelsberg', 'id': 264}, {'name': 'Nouvelles Éditions de Films (NEF)', 'id': 753}, {'name': 'New Legacy', 'id': 939}, {'name': 'Constantin Film Produktion', 'id': 5755}]",2011-08-31,132274484.0,110.0,1.0,1.0
17980,False,40000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",tt1637688,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Strike Entertainment', 'id': 655}, {'name': 'New Regency Pictures', 'id': 10104}]",2011-10-27,173930596.0,109.0,1.0,1.0
17986,False,14000000.0,"[{'id': 18, 'name': 'Drama'}]",tt0466893,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Scott Rudin Productions', 'id': 258}, {'name': 'Mirage Enterprises', 'id': 932}, {'name': 'Gilbert Films', 'id': 10161}]",2011-09-30,46495.0,149.0,1.0,1.0
17987,False,25000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1692486,"[{'name': 'Wild Bunch', 'id': 856}, {'name': 'Zanagar Films', 'id': 2066}, {'name': 'Canal+', 'id': 5358}, {'name': 'Constantin Film Produktion', 'id': 5755}, {'name': 'CinéCinéma', 'id': 6301}, {'name': 'Versátil Cinema', 'id': 8531}, {'name': 'SBS Productions', 'id': 8997}, {'name': 'Polski Instytut Sztuki Filmowej', 'id': 11240}, {'name': 'France Télévisions', 'id': 11795}, {'name': 'France 2 Cinéma', 'id': 45970}, {'name': 'SPI Film Studio', 'id': 52574}]",2011-09-16,27603069.0,80.0,1.0,1.0
17989,False,3500000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt1615147,"[{'name': 'Benaroya Pictures', 'id': 6692}, {'name': 'Before the Door Pictures', 'id': 14861}, {'name': 'Washington Square Films', 'id': 14862}, {'name': 'Untitled Entertainment', 'id': 46225}]",2011-09-28,19504039.0,107.0,1.0,1.0
17996,False,5000000.0,"[{'id': 27, 'name': 'Horror'}]",tt1778304,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Blumhouse Productions', 'id': 3172}, {'name': 'Room 101', 'id': 6302}, {'name': 'Solana Films', 'id': 21223}]",2011-10-19,205703818.0,83.0,1.0,1.0
18006,False,45000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",tt1634122,"[{'name': 'Universal Pictures', 'id': 33}]",2011-09-15,160078586.0,101.0,1.0,1.0
18007,False,35000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}]",tt1600195,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': 'Vertigo Entertainment', 'id': 829}, {'name': 'Gotham Group', 'id': 3672}, {'name': 'Tailor Made', 'id': 24557}, {'name': 'Mango Farms', 'id': 24558}, {'name': 'Quick Six Entertainment', 'id': 24561}]",2011-09-22,82087155.0,106.0,1.0,1.0
18009,False,25000000.0,"[{'id': 18, 'name': 'Drama'}]",tt1440345,"[{'name': 'ARP Sélection', 'id': 189}, {'name': 'Lucky Red', 'id': 779}, {'name': 'Indigo Film', 'id': 1533}, {'name': 'Medusa Film', 'id': 6246}, {'name': 'France 2 Cinéma', 'id': 15671}]",2011-10-01,11790979.0,118.0,1.0,1.0
18010,False,6500000.0,"[{'id': 18, 'name': 'Drama'}]",tt1723811,"[{'name': 'HanWay Films', 'id': 2395}, {'name': 'UK Film Council', 'id': 2452}, {'name': 'Alliance Films', 'id': 2514}, {'name': 'See-Saw Films', 'id': 7217}, {'name': 'Film4', 'id': 9349}, {'name': 'Lipsync Productions', 'id': 9987}]",2011-10-02,17693675.0,100.0,1.0,1.0
18028,False,20000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0770703,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Contrafilm', 'id': 1836}, {'name': 'New Regency Pictures', 'id': 10104}]",2011-09-30,30426096.0,106.0,1.0,1.0
18029,False,50000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",tt1462041,"[{'name': 'Cliffjack Motion Pictures', 'id': 8430}, {'name': 'Morgan Creek Productions', 'id': 10210}]",2011-09-30,38502340.0,84.0,1.0,1.0
18041,False,30000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt1586752,"[{'name': 'Mpower Pictures', 'id': 5294}, {'name': 'Relativity Media', 'id': 7295}, {'name': '1984 Private Defense Contractors', 'id': 8532}, {'name': 'Virgin Produced', 'id': 8852}, {'name': 'Moonlighting Films', 'id': 9137}, {'name': 'Apparatus Productions', 'id': 11956}, {'name': 'GG Filmz', 'id': 11957}, {'name': 'ITS Capital', 'id': 11958}, {'name': 'Merlina Entertainment', 'id': 11959}, {'name': 'MGP Productions', 'id': 11960}, {'name': 'Safady Entertainment', 'id': 11961}]",2011-09-23,2527904.0,129.0,1.0,1.0
18045,False,30000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",tt1521197,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Centropolis Entertainment', 'id': 347}]",2011-10-21,15395087.0,130.0,1.0,1.0
18063,False,75000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",tt0471042,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Image Entertainment', 'id': 3086}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Rat Entertainment', 'id': 12007}]",2011-11-02,152930623.0,104.0,1.0,1.0
18064,False,35000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 36, 'name': 'History'}]",tt1616195,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Malpaso Productions', 'id': 171}, {'name': 'Wintergreen Productions', 'id': 11845}]",2011-11-09,84606030.0,137.0,1.0,1.0
18066,False,17000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",tt1646980,"[{'name': 'Industry Entertainment', 'id': 376}, {'name': 'Imagenation Abu Dhabi FZ', 'id': 6736}, {'name': 'Hyde Park Entertainment', 'id': 13816}, {'name': 'Agent Two', 'id': 46353}, {'name': 'Brandt/Haas Productions', 'id': 46354}]",2011-10-27,3696232.0,98.0,1.0,1.0
18069,False,130000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 9648, 'name': 'Mystery'}]",tt0983193,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Columbia Pictures', 'id': 5}, {'name': 'WingNut Films', 'id': 11}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Nickelodeon Movies', 'id': 2348}, {'name': 'Kennedy/Marshall Company, The', 'id': 7383}, {'name': 'Hemisphere Media Capital', 'id': 9169}]",2011-10-25,371940071.0,107.0,1.0,1.0
18092,False,170000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",tt0970179,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Infinitum Nihil', 'id': 2691}, {'name': 'GK Films', 'id': 3281}]",2011-11-22,185770160.0,126.0,1.0,1.0
18093,False,2000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1562568,[],2011-08-26,841733.0,109.0,1.0,1.0
18094,False,36000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1674784,"[{'name': 'Nu Image Films', 'id': 925}, {'name': 'Winkler Films', 'id': 8880}, {'name': 'Millennium Films', 'id': 10254}]",2011-10-13,9612469.0,91.0,1.0,1.0
18100,False,75000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",tt1253864,"[{'name': 'Virgin Produced', 'id': 8852}, {'name': 'Mark Canton Productions', 'id': 11761}]",2011-11-10,226904017.0,110.0,1.0,1.0
18101,False,79000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt0810913,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Happy Madison Productions', 'id': 2608}, {'name': 'Broken Road Productions', 'id': 8000}]",2011-11-11,149673788.0,91.0,1.0,1.0
18109,False,19100000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10752, 'name': 'War'}]",tt1270262,"[{'name': 'Corrino Media Corporation', 'id': 7178}, {'name': 'Corsan', 'id': 7299}, {'name': 'Staccato Films', 'id': 7300}]",2011-02-11,5728213.0,109.0,1.0,1.0
18110,False,20000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1748197,"[{'name': 'Grindstone Entertainment Group', 'id': 3604}, {'name': 'Cheetah Vision', 'id': 5830}, {'name': 'Paradox Entertainment', 'id': 6819}, {'name': 'Gunny Entertainment', 'id': 7788}, {'name': 'Emmett/Furla Films', 'id': 10405}, {'name': 'Hedge Fund Film Partners', 'id': 11449}]",2011-11-04,2128186.0,85.0,1.0,1.0
18127,False,4000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1719071,"[{'name': 'Filmula', 'id': 8872}]",2011-11-18,355688.0,119.0,1.0,1.0
18133,False,8000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1181614,"[{'name': 'Ecosse Films', 'id': 1267}, {'name': 'Oscilloscope Laboratories', 'id': 4748}, {'name': 'Film4', 'id': 9349}]",2011-09-05,100915.0,129.0,1.0,1.0
18146,False,20000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1033575,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Ad Hominem Enterprises', 'id': 2361}]",2011-09-09,177243185.0,115.0,1.0,1.0
18147,False,250000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1758692,"[{'name': 'Paramount Vantage', 'id': 838}, {'name': 'Andrea Sperling Productions', 'id': 2313}, {'name': 'Indian Paintbrush', 'id': 9350}, {'name': 'Super Crispy Entertainment', 'id': 13369}, {'name': 'Ascension Productions', 'id': 21892}]",2011-10-28,3542353.0,90.0,1.0,1.0
18148,False,45000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",tt1204342,"[{'name': 'Walt Disney Pictures', 'id': 2}]",2011-11-22,165184237.0,103.0,1.0,1.0
18150,False,110000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",tt1324999,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Sunswept Entertainment', 'id': 5219}, {'name': 'Total Entertainment', 'id': 6446}, {'name': 'TSBD Canada Productions', 'id': 7490}, {'name': 'Zohar International', 'id': 7491}, {'name': 'Temple Hill Entertainment', 'id': 12292}, {'name': 'TSBD Louisiana', 'id': 58321}, {'name': 'TSBD Productions', 'id': 58322}]",2011-03-15,712171856.0,117.0,1.0,1.0
18155,False,66000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",tt1568911,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Reliance Entertainment', 'id': 7294}, {'name': 'Kennedy/Marshall Company, The', 'id': 7383}, {'name': 'Touchstone Pictures', 'id': 9195}]",2011-12-25,177584879.0,146.0,1.0,1.0
18156,False,45000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt0376136,"[{'name': 'FilmEngine', 'id': 816}, {'name': 'Infinitum Nihil', 'id': 2691}, {'name': 'GK Films', 'id': 3281}]",2011-10-13,24000000.0,120.0,1.0,1.0
18157,False,6400000.0,"[{'id': 18, 'name': 'Drama'}]",tt1655420,"[{'name': 'BBC Films', 'id': 288}, {'name': 'The Weinstein Company', 'id': 308}, {'name': 'UK Film Council', 'id': 2452}, {'name': 'Lip Sync Post', 'id': 10247}, {'name': 'Trademark Films', 'id': 22153}]",2011-10-17,35057696.0,99.0,1.0,1.0
18170,False,8000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1714210,"[{'name': 'EM Media', 'id': 1917}, {'name': 'The Bureau', 'id': 10441}, {'name': 'Glendale Picture Company', 'id': 10442}, {'name': 'Synchronicity Films', 'id': 10443}]",2011-09-22,484592.0,96.0,1.0,1.0
18205,False,25000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt1366344,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Michael De Luca Productions', 'id': 11370}, {'name': 'Rough House Pictures', 'id': 20848}]",2011-12-09,34942188.0,81.0,1.0,1.0
18206,False,40000000.0,"[{'id': 18, 'name': 'Drama'}]",tt0477302,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Scott Rudin Productions', 'id': 258}, {'name': 'Warner Bros.', 'id': 6194}]",2011-12-24,55247881.0,129.0,1.0,1.0
18217,False,12000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt1640548,"[{'name': 'Lightstream Pictures', 'id': 22841}, {'name': 'Waypoint Entertainment', 'id': 22842}, {'name': 'TheThird Mind Pictures', 'id': 22843}, {'name': 'Amalgam Features', 'id': 22844}]",2011-11-23,972512.0,108.0,1.0,1.0
18218,False,130000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt1402488,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Dr D Studios', 'id': 28381}, {'name': 'Kennedy Miller Mitchell', 'id': 28382}]",2011-11-17,150406466.0,100.0,1.0,1.0
18234,False,12500000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",tt0473102,"[{'name': 'HighRoad Entertainment', 'id': 19901}, {'name': 'Prelude Pictures', 'id': 19902}, {'name': 'Lone Runner Entertainment', 'id': 19903}, {'name': 'Kenio Films', 'id': 19904}, {'name': 'Perfect Game, The', 'id': 19905}]",2010-04-01,3878993.0,118.0,1.0,1.0
18237,False,5000000.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt1541160,"[{'name': 'Rising Star', 'id': 1208}, {'name': 'The Safran Company', 'id': 11565}, {'name': 'Foresight Unlimited', 'id': 21897}, {'name': 'Shifting Gears Entertainment', 'id': 23159}]",2011-08-19,3142154.0,87.0,1.0,1.0
18238,False,55000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt1308729,"[{'name': 'Dark Castle Entertainment', 'id': 1786}, {'name': 'After Dark Films', 'id': 3608}, {'name': 'IM Global', 'id': 7437}, {'name': 'Automatik Entertainment', 'id': 7625}, {'name': 'Silver Reel', 'id': 12075}, {'name': 'EMJAG Productions', 'id': 14654}, {'name': 'Millar Gough Ink', 'id': 20356}, {'name': 'Headshot Films', 'id': 25876}]",2013-01-31,9489829.0,92.0,1.0,1.0
18239,False,100000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",tt1764651,"[{'name': 'Nu Image Films', 'id': 925}, {'name': 'Millennium Films', 'id': 10254}]",2012-08-08,312573423.0,103.0,1.0,1.0
18244,False,75000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",tt1392170,"[{'name': 'Lionsgate', 'id': 1632}, {'name': 'Color Force', 'id': 5420}]",2012-03-12,691210692.0,142.0,1.0,1.0
18252,False,250000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1345836,"[{'name': 'Legendary Pictures', 'id': 923}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'DC Entertainment', 'id': 9993}, {'name': 'Syncopy', 'id': 9996}]",2012-07-16,1084939099.0,165.0,1.0,1.0
18255,False,130000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt1194173,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Dentsu', 'id': 6452}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Kennedy/Marshall Company, The', 'id': 7383}, {'name': 'Captivate Entertainment', 'id': 25716}]",2012-08-08,276572938.0,120.0,1.0,1.0
18258,False,125000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",tt1515091,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Silver Pictures', 'id': 1885}, {'name': 'Lin Pictures', 'id': 2723}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Wigram Productions', 'id': 23202}]",2011-11-22,334615000.0,129.0,1.0,1.0
18259,False,45202.0,"[{'id': 99, 'name': 'Documentary'}]",tt1687247,"[{'name': 'Scott Free Productions', 'id': 1645}, {'name': 'YouTube', 'id': 49694}, {'name': 'LG', 'id': 49695}]",2011-01-27,225861.0,95.0,1.0,1.0
18267,False,7700000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1372686,"[{'name': 'BBC Films', 'id': 288}, {'name': 'Synchronistic Pictures', 'id': 1260}, {'name': 'Icon Entertainment International', 'id': 4564}, {'name': 'Lipsync Productions', 'id': 9987}, {'name': 'Atlantic Swiss Productions', 'id': 22310}, {'name': 'Hermetof Pictures', 'id': 23558}, {'name': 'Magna Films', 'id': 23559}, {'name': 'Kalkronkie', 'id': 23560}, {'name': 'Artemis Films', 'id': 23561}, {'name': 'Lonely Dragon', 'id': 23563}, {'name': 'Magnolia Mae Films', 'id': 44091}]",2011-02-14,1072602.0,123.0,1.0,1.0
18285,False,12000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1625346,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Denver and Delilah Productions', 'id': 3574}, {'name': 'Indian Paintbrush', 'id': 9350}]",2011-12-16,22939027.0,94.0,1.0,1.0
18288,False,56000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt1598822,"[{'name': 'New Line Cinema', 'id': 12}]",2011-12-08,142044638.0,118.0,1.0,1.0
18289,False,145000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",tt1229238,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Skydance Productions', 'id': 6277}, {'name': 'Bad Robot', 'id': 11461}, {'name': 'TC Productions', 'id': 21777}, {'name': 'Revolution Sun Studios', 'id': 76043}, {'name': 'Kontsept Film Company', 'id': 76067}]",2011-12-07,694713380.0,133.0,1.0,1.0
18291,False,50000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt1389137,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Vinyl Films', 'id': 485}, {'name': 'LBI Entertainment', 'id': 8518}]",2011-12-22,120081841.0,124.0,1.0,1.0
18293,False,90000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",tt1568346,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Scott Rudin Productions', 'id': 258}, {'name': 'Film Rites', 'id': 8083}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Yellow Bird', 'id': 33817}, {'name': 'Ground Control', 'id': 47479}]",2011-12-14,232617430.0,158.0,1.0,1.0
18294,False,30000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",tt1093357,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'Bazelevs Production', 'id': 1038}, {'name': 'The Jacobson Company', 'id': 3638}, {'name': 'New Regency Pictures', 'id': 10104}]",2011-12-22,64626786.0,89.0,1.0,1.0
18297,False,75000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 16, 'name': 'Animation'}]",tt1615918,"[{'name': 'Fox 2000 Pictures', 'id': 711}]",2011-12-14,342695435.0,87.0,1.0,1.0
18298,False,8000000.0,"[{'id': 18, 'name': 'Drama'}]",tt1602098,"[{'name': 'Chrysalis Films', 'id': 8717}]",2011-12-21,5634828.0,113.0,1.0,1.0
18306,False,10000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",tt1714209,"[{'name': 'FilmDistrict', 'id': 7263}]",2011-12-23,303877.0,127.0,1.0,1.0
18338,False,1000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",tt1560985,"[{'name': 'Room 101', 'id': 6302}, {'name': 'Prototype', 'id': 24048}]",2012-01-06,101758490.0,83.0,1.0,1.0
